,id,content
40,moviedata2/sm20540100.jsonl,ブニ 世界一 シーザー ザァ うれ 負け犬 波紋 なのだ 吉良 シュート gj ツェペリ スト様 jojo ジョジョ ハッピー カーズ 砂嵐 サンタナ 考えるのをやめた
41,moviedata2/sm22427120.jsonl,駄菓子屋 れんちょん れんげ おしゃぶり 赤ちゃん モーション ガラガラ シネ 育児 にゃんぱすー 世話 ミルク 赤ん坊 爆弾 田舎 かげ ヘルウルフ キルミー セミ のん
42,moviedata2/sm19650590.jsonl,万能 マリオ 波紋 マリク マミさん 解説 spw 静か ジョジョ マジカ ゾンビ 石仮面 ed スピードワゴン 中の人 キラークイーン フラグ wwedww ザワールド バァーン
43,moviedata2/sm1105481.jsonl,炊飯器 スカイフィッシュ ワンカップ 黒子 かっけ 自演 ポケモン 鳥の詩 こうか うめ 炊飯ジャー ばつぐん まさこ ピカチュウ イル ギター 国歌 国家 エコノミー うめぇ
44,moviedata2/sm4902040.jsonl,ギター シェクター 嫉妬 ストラト shige アレンジ かっけ レスポール プロ 批判 長門 海賊 perfect rec うめ スウィープ 下手 ワウ エアーマン 演奏
45,moviedata2/sm15177710.jsonl,ティロフィナーレ さやか まどか wさやか 杏子 マミさん ウェヒヒ あんこ qb ドm スカウター マミ ひで 最高 俳句 脅迫 モザイク 名前 どm 上条
46,moviedata2/sm24142327.jsonl,ヘリ taxi 司令官 タクシー コンボイ カプコン ボンネット オプティマス ペプ エアーウルフ ほむら 上の クッキングパパ 自転車 ほむほむ 警察 シライ フロイド 赤字 テコ
47,moviedata2/sm16777840.jsonl,fb パイパン きっく チャージャー wwfb ゾンビ 回復 火葬 下ネタ 生産 クリア タンク wwfbww ガトリング くん 火の海 天災 皮肉 チャーハン カオス
48,moviedata2/sm13125230.jsonl,バター ビュティ ボーボボ ボーボ 子安 土足 プルコギ イイハナシダナー 私市 チューニング 小野坂 大会 茶番 ワープ 優勝 ひで メタナイト お前 パッチ 王手
49,moviedata2/sm18274165.jsonl,終端 サンホラ 騎士 鳥肌 zero 少年 後半 ライダー 円卓 fate 地平線 前半 シンクロ率 シンクロ mad 正義 歌詞 gj ここ ケリィ
50,moviedata2/sm33086310.jsonl,コナン op 名探偵コナン 好き 赤井 ここ 作画 安室 映像 すき zard バーボン オトナ 予算 キッド ガネクロ ターボ 頭脳 daigo 事件
51,moviedata2/sm35613470.jsonl,みつりん 義勇 しのぶ 一郎 煉獄 南無阿弥陀仏 伊黒 好き好き好き 実弥 のぶし 派手 つり 冨岡 すき 天元 呼吸 みつ わっしょい 日野 ろうむ
52,moviedata2/sm22573210.jsonl,レト キヨ pp デデ レトルト あけおめ ベジータ わさん クリスタル wwpp メタ ワープ 仲良 レトルディ 無言 犠牲 捨て身 ナイス ワド カービィ
53,moviedata2/sm10521100.jsonl,シー ディズニー ダッフィー きた パコ ここ ミラコスタ tds ランド ミッキー ストームライダー タワテラ ノシ アリエル fp 好き 写真 インディ カレー 作業
54,moviedata2/sm27509317.jsonl,ヤバ 一松 ヤバイヤバイヤバヤバーイ 屋台 ヤバイヤバイヤバヤバーイヤバイヤバイヤバヤバーイ 触手 glay カラ松 やた チョロ松 ヤバい ヤバーイヤバイヤバイヤバヤバーイヤバイヤバイヤバ ヤバイヤバイヤバヤバイ 十四松 関節 ヤバイヤバーイヤバヤバーイ ヤバーイヤバーイヤバヤバーイ 無味 バイ ロック
55,moviedata2/so20811229.jsonl,えみつん くっすん みもりん うっちー しかこ りっぴー ことり シカコ pile リリホワ bibi りんりん ダンス カメラ 昭和 衣装 ちん 省エネ ロード きた
56,moviedata2/sm24089090.jsonl,れんちょん 駄菓子屋 天才 田舎 ほたるん のん 豚汁 にゃんぱすー こま 兄貴 ここ なっつ あるある ピーマン れんげ タニシ ファンキー ヨモギ キリン 蓮華
57,moviedata2/sm27264240.jsonl,fb マリオ きっく ピーチ 天然 サイコパス サーチライト 先生 明太子 ドンケツ ファービー あい エネル 組み立て 好き 情熱 空島 おかわ どんけつ ブイブイ
58,moviedata2/sm1261860.jsonl,卒業式 合唱 合唱コンクール 東方 伴奏 神居 旅立ち アルト 久石 中学 たち 歩こう 優勝 最高 クラス 今年 阿吾 コン 金賞 小学校
59,moviedata2/sm20615010.jsonl,レン ミク マリオ レンミク gj リズム天国 五月病 さつき ミクレン リン みく wktk internet オネショタ ななひら 発音 パンツ nhk れん さつきがてんこもり
60,moviedata2/sm14922560.jsonl,fb きっく wwfb アルカード デス様 ミミック 公開処刑 武器 ジャンプ デス wwfbww まさむね 回復 玄武 ヤンデレ 下手 染物 レライエ 骸骨 神回
61,moviedata2/sm21142930.jsonl,ハヤシ ワキ ラティ マンダ バンギ 乱舞 ホモ バンギムドー アヘェ 下ネタ もこう ゴツメ bgm ムドー 読み 初手 月光 大会 おk カゴ
62,moviedata2/sm24168180.jsonl,息子 ゴール 無傷 アブ 収納 セグウェイ イケボ 老後 げら ddq おじいちゃん ゾンビ せんべい おお足 会社 モゲラッタ スイス ドーンオブザデッド カプコン バリアフリー
63,moviedata2/sm18220165.jsonl,まらしぃ マチス ピカチュウ ピアノ ポケモン 初代 カツアゲ 倍速 ポッポ まぐま 賞金 楽譜 gj ボルト まら レッド ばつぐん 相手 しぃ こうか
64,moviedata2/sm27155810.jsonl,ヨッシー でっていう コース まーさ ヨッ キヨ レトルト やた マリオ ステージ クッパ 意地悪 レト 逆襲 トゲゾー 牛沢 犠牲 クリア たまご 自爆
65,moviedata2/sm23134050.jsonl,清水 ひじき レンレン レン じきひ ぁっきん 着席 ふぁ クプラ きん 起立 アルス アルスマグナ ギガ 男子 草食系男子 たんぽぽ 田中 中毒 目薬
66,moviedata2/sm24752440.jsonl,レト キヨ レトルト 茨城 カプセル ドンキー コイン マス イルマニア 道民 レトボコ pp 有利 好き マリパ スター 自爆 ひゃく マリオストーリー 応援
67,moviedata2/sm28345520.jsonl,カスマ カズマ めぐみん uc wc クズマ なん トイレ パンツ 流れ 童貞 ノーパン ジョロ ヒキニート スティール はいてない 花瓶 銀様 音姫 結果発表
68,moviedata2/sm13715450.jsonl,長門 キョン 朝倉 ハルヒ みくる 古泉 谷口 消失 有希 ここ 面体 統合 消失長門 改変 世界 シーン キミドリ 朝比奈 入部 部屋
69,moviedata2/sm27283474.jsonl,畜生 洗脳 カサ ヤクルト 人間 奈緒 ハタ 案件 靭帯 ユッキ 石山 球団 キャッツ 模様 優勝 畠山 定評 cs 悲報 みたい
70,moviedata2/sm10086900.jsonl,ラブカス 相手 急所 メロメロ 攻撃 しっぽ 交代 安定 もこう フローゼル 荻野 まもる ゅちゅ 挑発 タスキ ドサイドン 先生 ダブル スカーフ カス
71,moviedata2/sm29284620.jsonl,怠惰 レム スバル 魔女 ペテルギウス ブニ ペテ だたい イケボ ペテ公 オレオ ニブ すばる レムー ラム 教徒 レムりん 見えざる手 クーン 京都
72,moviedata2/sm21440120.jsonl,キヨ 初見 eco 小説 ヴィオラ ブニ 佐藤 くま ネタバレ 牧場 それ 注意 アメブロ 魔女 チェリー 血肉 そっち 黒猫 北海道 薔薇
73,moviedata2/sm13406580.jsonl,神曲 なつい きた 画像 アニメ ktkr うp主 アニソン キター 顔見知り 好き 名曲 デジモン なっつ ジャンヌ けいおん なつ 真っ赤 奈々 国歌
74,moviedata2/so19124990.jsonl,てーきゅう ルーツ テンポ テニス 防弾チョッキ ファッ 先輩 ラバーカップ なすの ガット ナン みもりん アニメ 宣伝 カリビアン 高宮なすの 資本主義 無料 cm あのさぁ
75,moviedata2/sm7539110.jsonl,のりお ロゼッタ クッパ よう マリオ りお やまもと キャロット ピーチ 抱き枕 吐血 マザコン ギャラクシー マントル 古泉 マリオストーリー バブルス 人数 ゲーム ディスコ
76,moviedata2/sm21075820.jsonl,澤野 タイトル ミカサ 予約 巨人 駆逐 曲名 テーマ エレン きた xl サントラ 兵長 おまけ アミーゴ トーマス ギルクラ シーン ジャン アルミン
77,moviedata2/sm8229390.jsonl,アレンジ リメイク カントー ミルタンク 金銀 rr ライバル かっけ レッド 壮大 きた gb ポッポ ポケモン バンギラス 野生 初代 好き アラビア ここ
78,moviedata2/sm278840.jsonl,とかち とかちつくちて 妊娠 大西ライオン ずみ ll wj jj メーター よし かっけ wwj 組曲 うめ アイマス 良純 うめぇ 神谷 jjj ゴム
79,moviedata2/sm9014310.jsonl,じじい レッド サカキ アルセウス シロナ シャンクス ギラティナ スナッチ フェイント ヒカリ ボール ムーンウォーク イベント 実写 ワタル ギエピー 本人 じいさん 呪い ルギア
80,moviedata2/sm17536640.jsonl,ia miki 石風呂 壮大 gj いなせ jg wktk ガール 好き 風呂 大帝 間奏 光明 調教 gjgj kanso ちゃん 本物 かんそ
81,moviedata2/sm22427900.jsonl,駄菓子屋 れんちょん おっさん れんげ タニシ のん カレー 後ろ うち 天才 お餅 弾幕 おんぶ かげ カット 泣き落 猫パンチ 母性 テロリスト ぐぬぬ
82,moviedata2/sm25291060.jsonl,サスケ サクラ ナルト カカシ 戦闘シーン 洗濯 木の葉 オレオ シーツ イタチ ここ 戦闘 ガイ シーン タンク サスケェ タユヤ 大蛇丸 カット 卑劣
83,moviedata2/sm19216490.jsonl,b子 猿の手 dd カゲプロ ニセモノ ちゃん パクリ 好き 綾鷹 猿マネ 小説 こみね モンキー 化物語 a弥 ia 終焉 ヤンデレ じん wd
84,moviedata2/sm1594970.jsonl,マリオ まち ラリオ トルコ 移調 こっち くん 気持ち 時間 ハ長調 転調 オクターブ キノコ あっち テンション ゲームオーバー タイムアップ 絶対音感 タグ ト長調
85,moviedata2/sm29142390.jsonl,クロエ ケイト マックス ショーン デイビット デイビッド プレイ ウォーレン ネイサン すべ ピエロ 自撮り ザッキー クレヨン 皮肉 純一 ドルジ ビクトリア お前 ドル
86,moviedata2/sm8157950.jsonl,ぷよ 連鎖 小鳥 千早 ジラース 解説 絨毯 積み チキショウ 理解 究極 フヒ ピヨ 初代 わからん 起爆 gtr こと ネタバレ きた
87,moviedata2/sm311320.jsonl,裏声 ゴム wj 休憩 サラダ ファルセット 米良 うめ アクエリオン 高音 wwj 鳥肌 うまい アイマス うめぇ きもい ずみ 必死 キモイ 蒼い鳥
88,moviedata2/sm27636229.jsonl,おそ松 カラ松 一松 チョロ松 ループ 十四 ハイハイハイ トッティ トド松 これでいいのだ スプラトゥーン 仕事探し スプラ トッティー あいあい トド 就職 オソマトゥーン おそまつ アオリ
89,moviedata2/sm22001720.jsonl,キユ ユキちゃん ユキ 着物 想太 gj イカ いかん コミ ミリオン だめ 好き アイコン 遠くへ 早足 ぼく 歌愛ユキ 歌詞 最終便 お盆
90,moviedata2/sm20466740.jsonl,エミュ 実況 きた ゴリラ メルヘン pyou ミュウ 禁止 真っ赤 コイン 調子 ポケモン ブランク フラグ トサキント 新ネタ ピップー にいちゃん ばんど 割れ
91,moviedata2/sm2588210.jsonl,上様 バックダンサー 職人 マツケン 万石 吉宗 閣下 藩主 歌詞 成敗 リボン orz 二階 将門 瓦版 ラブリー 天海春香 appeal 目安箱 享保の改革
92,moviedata2/sm27544320.jsonl,ロミオ gm サッチャー 平林 浮気 貧乏 運動 森島 みゃー 商店 純一 綾辻 疎遠 美希 チャンス いってらっしゃい 放課後 マイルド 世間話 厄日
93,moviedata2/sm15751190.jsonl,メカクシ カゲプロ 完了 ヒビヤ 弾幕 陽炎 終戦記念日 カゲロウデイズ 月日 秋山完 ミリオン 高林 じん ヤヒ ヒョ ヒヨリ ビヤ ヒビ 拍手 来年
94,moviedata2/sm24438970.jsonl,ミク がく 黒幕 小説 村娘 レン 舞台 gumi リン ここ night 主役 現実 人形 台本 カイト 本物 偽物 リンレン 世界
95,moviedata2/sm25801570.jsonl,ゾンビ マイクラ 犯人 きっく 原始人 fb スク水 感染 ゲーム mssp ぼっち シュール スルー びっくり ld はしご もぐら パクリ そう 繊維
96,moviedata2/sm12772660.jsonl,フラグ 阿部 アッー ラルフ ライオン やらないか たかこ 別館 ポケモン マグロ ハウス オオ おまw cww 後ろ 女装 恵里香 エリカ 位置 音程
97,moviedata2/sm17844660.jsonl,国人衆 暴徒 九州 タブンネ 反故 腐れ 鉄砲 オノノクス 名声 国人 隔離 カモ サザンドラ シャンデラ 金銭 つえ クソダック 地元 タグ 上杉
98,moviedata2/sm7162700.jsonl,マニュ 厨ポケ キッス 急所 ストライク ルカリオ マニューラ もこう マンダ 攻略 マイナー フローゼル 言い訳 そらをとぶ 釣り つぶて ざま 先生 ざまぁ じわれ
99,moviedata2/sm32352047.jsonl,あかりん 神谷 ヤマコ カップル ハニワ あかり 恋雪 美桜 最高 好き すず くん あすみん りょう すき もち 大胆 リア充 急接近 ちゃん
100,moviedata2/sm30964600.jsonl,意味不明 ぼくら 不明 意味 ピノ 好き ピノキオピー みんな ミリオン 僕ら 歌詞 平和 ピノキオ ミク ここ 次郎 中毒 最高 すき お前
101,moviedata2/sm18502460.jsonl,ワワ インド インド人 許諾 ェア ヒェ リアルゴールド アヒ atext 歌詞 二期 衰退 小人 妖精さん ランティス ストレート 乁乁 食後 cd わたしちゃん
102,moviedata2/sm14315840.jsonl,しのぶ fb きっく クーラー 竜巻 どっち wwfb ダンテ 装備 レイ フラグ 先生 シンクロ 最低 ドリンク くん 砂原 リンドウ バスコダママ 先輩
103,moviedata2/sm24990461.jsonl,恋雪 好き ひな こゆき 小雪 告白 こたろう ハニワ ちゃん 先輩 くん お兄ちゃん 小説 虎太郎 好きな人 手紙 夏樹 ひなひな 大好き すき
104,moviedata2/sm18277220.jsonl,fb きっく プロペラ マリオ キノコ wwfb おの おかわ くん きのこ デレ 同い年 mssp 雲竜型 焼きおにぎり 黄色 キノピオ 先生 コメ おは
105,moviedata2/sm24216260.jsonl,テラゾー スナザメ おちゃ カービィ 人外 サンドリ 視点 トータス フラグ コイン アイテム 一流 後方 アピール 確認 ドリフト リサーチ 苦手 ガチ勢 キス
106,moviedata2/sm21291060.jsonl,まきちゃん 課金 ur ドブ 姫ちゃん ドブライブ マキ ちん 覚醒 かよ チャン sr ちゃん ドブラ イブ まきまき のんたん チャンカワイ 未ち 物欲センサー
107,moviedata2/sm472410.jsonl,nayuta 職人 mp 鳥肌 下手 ひぐらし ハルヒ ツンデレ you あなた 綺麗 なゆた レナ ゆたん 歌詞 うまい 笑顔 俺の嫁 うp主 gj
108,moviedata2/sm619760.jsonl,子安 画質 王様 遊戯 高画質 公式 mad ボーボボ 遊戯王 パンドラ 原作 三木 ハレクラニ 再放送 オシリス 澤井 金朋 漫画 テラ 高橋
109,moviedata2/sm6580450.jsonl,トゥライ トゥ トゥリ キエフ またね 高音 タグ トゥトゥ 綺麗 きれい 記憶 生きよう gj 裏声 職人 鳥肌 感動 好き 一つ 市場
110,moviedata2/sm25424040.jsonl,息子 ホイール 工房 のぶ代 アブ ヘルメット エコー 要素 アビピー ゲーム タンリ ブロック崩し ステージ スッポリーナ やつ おやこあい 厨房 ゴール アルカノイド エレベーター
111,moviedata2/sm16456520.jsonl,fb 大剣 ティガ きっく 団子 パパ ユニクロ 装備 中古 クーラー ガンス くん 名人 サリーちゃん あす 下手 ガード 抜刀 消費税 鼓膜
112,moviedata2/sm8904189.jsonl,ドリル メガヤンマ もこう 安定 催眠 ミュージカル マサラッ シロナ 急所 神回 感動 カゴ てち ほろびのうた 蒼白 りゅうせいぐん ざめけさざめけ 先生 フリーザー ほうてん
113,moviedata2/sm24968970.jsonl,パンダ おさむらいさん カノ アコギ 作業 ハーモニカ ギター イラスト 素敵 マリー カゲプロ とたけけ イヤホン ロハ スタロス ノック 勉強 綺麗 キド つなぎ
114,moviedata2/sm29520630.jsonl,ピノ ピノキオ 悪い ピノキオピー 好き きみ 綺麗 歌詞 鳥肌 ミク ブニ ナス か行 小説 ここ 解釈 ミリオン 悪魔 ぼく きれい
115,moviedata2/sm14534480.jsonl,自称 生レバー ブニ 茶番 コナン ドラパン haha イノシシ エイコ 説明書 キヨ モクロミ 元太 ゴッホ 推理 ネタバレ おk ミルメーク 魚の ha
116,moviedata2/sm21372190.jsonl,しまじろう haha ピッコロ ブロリー 仙豆 生リ 破壊 悪霊 ド人 退散 タヌキ デデーン dadad たぬき 柳原 酸性 ada じろう ナイス 血祭り
117,moviedata2/sm25461280.jsonl,サメ もこう 引退 挑発 相手 切断 マンダ 厨ポケ 講座 ガブ スイクン 急所 マイナー 安定 リザ ちょうはつ ケンプフ レート ぼうん 瞑想
118,moviedata2/sm9063970.jsonl,杉田 小野d バーロー 画伯 能登 シーン とらドラ 演技 ハチクロ コナン きた 会長 大河 さっちゃん アニメ 北村 高山 名演技 花田少年史 ここ
119,moviedata2/sm20036450.jsonl,ぐう聖 みりあ コバロリ gp アカン 畜生 低め 察し 天使 うーんこの 公園 コバヒロ アイドル ロリコン 差分 事案 山本昌 ちゃん ぐうかわ cp
120,moviedata2/sm24934550.jsonl,おちゃ スナザメ 人外 ゴリラ ゴリ アイテム god ライン 駆け引き 稲野 ザメ コース 二神 レース ビクゾー 戦い ミラクル8 ヌナザメ 後方 画面
121,moviedata2/sm26854230.jsonl,バッテリー 地獄 五臓六腑 パニック ティーダ ten モツ デブ ブラックホール 回避 ここ 引力 うんこちゃん 難儀 馬鹿 センター街 リクーム スライム 過敏 座敷わらし
122,moviedata2/sm30590420.jsonl,アルパカ お客さん 紅茶 充電 翻訳 ジャパリカフェ お湯 ミリオン 字幕 te コナイネーダレモコナイネー 若干 フレンズ トキ ここ 実家 カフェ グロンギ 金朋 ゴーウィ
123,moviedata2/sm7882150.jsonl,リン イケリン 調教 pv かっけ ロック gj 光収容 アーケード カラオケ 配信 diva えーる ギター 果て 最高 ベース ミリオン negi 好き
124,moviedata2/sm4090650.jsonl,アウチ 真犯人 逆裁 犯人 指紋 異議あり 包丁 やよい 春香 カットイン 逆転裁判 ルミノール 取っ手 ダストシュート 血痕 被害者 閣下 手袋 セーブ 逆転
125,moviedata2/sm4622890.jsonl,左手 まらしぃ サル ピアノ 幽々子 カルピス 抱き枕 ゆゆ様 ボーダー 右手 楽譜 マミー さる 妖夢 フラン 職人 ざわざわ 演奏 みょん gj
126,moviedata2/sm8447870.jsonl,リツカ 職人 ヘッド 鳥肌 レナ ファン 綺麗 ひぐらし gj 批判 嫉妬 あなた 本家 歌詞 場所 きれい you エフェクト りつか 富竹
127,moviedata2/sm9510630.jsonl,衣装 いおりん 美希 あずさ 雪歩 春香 とかち 本家 反抗期 ゆりしー 貴音 きた やよい りっちゃん カマ 千早 かっけ しまむら キング メタルキング
128,moviedata2/sm13260750.jsonl,ミサカ ループ 通報 ゴール アクセロリータ 愉快 兄貴 変態 一方通報 ミサ 一方通行 ロリコン ロリータ デュエル タグ 毛布 みさか 素敵 危険 mm
129,moviedata2/sm7427060.jsonl,ボタン 催眠 相手 もこう 降参 ドリル 耐久 安定 シンクロ ブラッキー ギャロップ 鬼火 お湯 ポケ 舌打ち 一般 居留守 起死回生 ペラップ おにび
130,moviedata2/sm20569190.jsonl,やみ ファッ ユッキ 察し ポジ テーマ 梶谷 敬語 オナシャス ちゃん ポジハメ サンキュー セカンド 大西 ノウミサンアイシテル デミオーズ アカン 上田 仕方 ユッ
131,moviedata2/sm2732357.jsonl,かっけ 太子 歯茎 妹子 曽良 竹中 ヒュースケン うさ いもこ イケメン 芭蕉 鬼男 阿部 キモッ 愛ちゃん gj 閻魔 うめ かっこ 弾幕
132,moviedata2/sm1031270.jsonl,風神録 道中 早苗 神曲 あやや きた zun 神奈子 東方 好き ここ 魔理沙 れいむ ボス ケロちゃん 霊夢 弾幕 風神 諏訪子 一番
